Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Label,asimetria_de_trafico
8282806,4,0,2.897568771,0.482928128,DDoS,1.0
292356,3,4,39790.52935,23.94341146,DDoS,0.14285714285714285
8281500,4,0,2.89802572,0.483004287,DDoS,1.0
292114,3,6,39823.49357,30.80988929,DDoS,0.3333333333333333
8282568,4,0,2.897652033,0.482942005,DDoS,1.0
890189,3,6,13068.0114,10.11021255,DDoS,0.3333333333333333
7688194,5,0,3.902086758,0.650347793,DDoS,1.0
894984,3,6,12997.99773,10.05604569,DDoS,0.3333333333333333
7681485,4,0,3.124395869,0.520732645,DDoS,1.0
727814,3,6,15983.4793,12.36579676,DDoS,0.3333333333333333
7680856,5,0,3.905814664,0.650969111,DDoS,1.0
778555,3,6,14934.07659,11.55987695,DDoS,0.3333333333333333
7544877,5,0,3.976207962,0.662701327,DDoS,1.0
646881,3,6,17973.93957,13.91291443,DDoS,0.3333333333333333
7673496,4,0,3.127648728,0.521274788,DDoS,1.0
843083,3,7,13791.05023,11.86122837,DDoS,0.4
7476816,5,0,4.012403141,0.668733857,DDoS,1.0
842129,3,7,13806.67332,11.87466528,DDoS,0.4
7474034,5,0,4.013896645,0.668982774,DDoS,1.0
842089,3,6,13807.32915,10.68770641,DDoS,0.3333333333333333
7472601,5,0,4.014666379,0.669111063,DDoS,1.0
839942,3,4,13842.62247,8.33390877,DDoS,0.14285714285714285
7479537,4,0,3.208754767,0.534792461,DDoS,1.0
829929,3,4,14009.63215,8.434456441,DDoS,0.14285714285714285
7478877,4,0,3.209037934,0.534839656,DDoS,1.0
1623004,3,6,7163.876368,5.54527284,DDoS,0.3333333333333333
6687801,5,0,4.485779406,0.747629901,DDoS,1.0
977208,3,6,11904.32334,9.209912322,DDoS,0.3333333333333333
7333241,4,0,3.27276848,0.545461413,DDoS,1.0
1616244,3,5,7197.551855,4.949747687,DDoS,0.25
6670547,4,0,3.597905839,0.599650973,DDoS,1.0
1615047,3,4,7202.886356,4.334239189,DDoS,0.14285714285714285
6669405,4,0,3.598521907,0.599753651,DDoS,1.0
1614354,3,6,7205.978367,5.574985412,DDoS,0.3333333333333333
6668284,5,0,4.498908565,0.749818094,DDoS,1.0
1613330,3,4,7210.552088,4.33885194,DDoS,0.14285714285714285
6667178,4,0,3.599723901,0.599953984,DDoS,1.0
1586603,3,5,7332.016894,5.042219131,DDoS,0.25
1641484,3,6,7086.879921,5.482843573,DDoS,0.3333333333333333
6623853,4,0,3.623268813,0.603878136,DDoS,1.0
1640470,3,6,7091.260431,5.486232604,DDoS,0.3333333333333333
6622845,5,0,4.529775346,0.754962558,DDoS,1.0
1640031,3,5,7093.158605,4.877956575,DDoS,0.25
6620839,5,0,4.53114779,0.755191298,DDoS,1.0
1046257,3,5,11118.68308,7.646304875,DDoS,0.25
6615858,4,0,3.627647389,0.604607898,DDoS,1.0
1043007,3,5,11153.32879,7.670130689,DDoS,0.25
6611865,5,0,4.537297722,0.756216287,DDoS,1.0
1042377,3,5,11160.06973,7.674766423,DDoS,0.25
1039372,3,5,11192.33537,7.696955469,DDoS,0.25
910549,3,5,12775.80888,8.785908282,DDoS,0.25
846451,3,4,13743.26452,8.269823061,DDoS,0.14285714285714285
844713,3,5,13771.54134,9.470672288,DDoS,0.25
844471,3,5,13775.48785,9.473386297,DDoS,0.25
844024,3,5,13782.78343,9.478403458,DDoS,0.25
843009,3,4,13799.37818,8.303588692,DDoS,0.14285714285714285
699033,3,5,16641.56056,11.44438102,DDoS,0.25
258521,3,6,44975.06972,34.81341941,DDoS,0.3333333333333333
6416118,5,0,4.67572448,0.779287413,DDoS,1.0
248764,3,6,46763.19725,36.17886832,DDoS,0.3333333333333333
6415798,6,0,5.611149229,0.935191538,DDoS,1.0
247367,3,4,47027.29143,28.2980349,DDoS,0.14285714285714285
6409539,5,0,4.680523826,0.780087304,DDoS,1.0
318519,3,6,36522.15409,28.25577124,DDoS,0.3333333333333333
6346855,4,0,3.781400394,0.630233399,DDoS,1.0
317715,3,6,36614.57596,28.32727444,DDoS,0.3333333333333333
6345824,4,0,3.782014755,0.630335792,DDoS,1.0
310023,3,5,37523.02249,25.80453708,DDoS,0.25
6343885,5,0,4.728963403,0.788160567,DDoS,1.0
273908,3,6,42448.55937,32.85774786,DDoS,0.3333333333333333
6326120,5,0,4.742243271,0.790373878,DDoS,1.0
273617,3,4,42493.7047,25.58320572,DDoS,0.14285714285714285
6326995,4,0,3.793269949,0.632211658,DDoS,1.0
272146,3,6,42723.39112,33.07048423,DDoS,0.3333333333333333
6332828,4,0,3.789776068,0.631629345,DDoS,1.0
266099,2,6,43671.71617,30.06399874,DDoS,0.5
6328855,5,0,4.740193921,0.79003232,DDoS,1.0
263091,3,7,44193.83407,38.00966206,DDoS,0.4
6331878,5,0,4.737930832,0.789655139,DDoS,1.0
262493,3,6,44294.51452,34.2866286,DDoS,0.3333333333333333
6318826,4,0,3.798173901,0.633028984,DDoS,1.0
261792,3,4,44413.12187,26.73878499,DDoS,0.14285714285714285
6316845,4,0,3.799365031,0.633227505,DDoS,1.0
258728,3,4,44939.08661,27.05544046,DDoS,0.14285714285714285
6317843,4,0,3.798764863,0.633127477,DDoS,1.0
251244,3,5,46277.72206,31.84155642,DDoS,0.25
6315841,5,0,4.749961248,0.791660208,DDoS,1.0
250042,3,5,46500.18797,31.9946249,DDoS,0.25
249435,3,4,46613.34616,28.06342334,DDoS,0.14285714285714285
248004,3,4,46882.30835,28.2253512,DDoS,0.14285714285714285
247572,3,4,46964.11549,28.27460294,DDoS,0.14285714285714285
295171,3,6,39411.05325,30.49080025,DDoS,0.3333333333333333
6282843,4,0,3.819926743,0.636654457,DDoS,1.0
727792,3,5,15983.96245,10.9921516,DDoS,0.25
5675867,4,0,4.22842889,0.704738148,DDoS,1.0
727020,3,6,16000.93533,12.37930181,DDoS,0.3333333333333333
5675701,4,0,4.228552561,0.70475876,DDoS,1.0
726446,3,4,16013.57844,9.63595367,DDoS,0.14285714285714285
5674848,4,0,4.229188165,0.704864694,DDoS,1.0
787668,3,6,14761.29537,11.42613385,DDoS,0.3333333333333333
5544338,5,0,5.410925524,0.901820921,DDoS,1.0
792699,3,6,14667.61028,11.35361594,DDoS,0.3333333333333333
5539651,4,0,4.33240289,0.722067148,DDoS,1.0
655556,3,4,17736.08967,10.67795886,DDoS,0.14285714285714285
5672889,4,0,4.230648617,0.705108103,DDoS,1.0
842755,3,6,13796.4177,10.67926028,DDoS,0.3333333333333333
5478896,4,0,4.380444528,0.730074088,DDoS,1.0
839675,3,6,13847.02415,10.71843273,DDoS,0.3333333333333333
5480807,4,0,4.378917192,0.729819532,DDoS,1.0
841939,3,4,13809.78907,8.314141523,DDoS,0.14285714285714285
5477841,4,0,4.381288175,0.730214696,DDoS,1.0
840025,3,4,13841.25472,8.333085325,DDoS,0.14285714285714285
5475960,4,0,4.382793154,0.730465526,DDoS,1.0
840398,3,5,13835.11146,9.519299189,DDoS,0.25
5475605,4,0,4.383077304,0.730512884,DDoS,1.0
1624302,3,6,7158.151625,5.540841543,DDoS,0.3333333333333333
4678898,5,0,6.411766189,1.068627698,DDoS,1.0
1623308,3,5,7162.534775,4.928208325,DDoS,0.25
4677874,4,0,5.130535795,0.855089299,DDoS,1.0
1622416,3,6,7170.170906,5.547282571,DDoS,0.3333333333333333
4669557,5,0,6.424592311,1.070765385,DDoS,1.0
1621140,3,5,7175.81455,4.934798969,DDoS,0.25
4665765,4,0,5.143851008,0.857308501,DDoS,1.0
1620955,3,5,7176.633528,4.935362178,DDoS,0.25
4680909,4,0,5.127209266,0.854534878,DDoS,1.0
1619840,3,4,7181.573489,4.321414461,DDoS,0.14285714285714285
4675883,4,0,5.132720387,0.855453398,DDoS,1.0
1618892,3,5,7185.778915,4.94165145,DDoS,0.25
4673970,4,0,5.134821148,0.855803525,DDoS,1.0
1617889,3,4,7190.233693,4.326625621,DDoS,0.14285714285714285
4672982,4,0,5.135906794,0.855984466,DDoS,1.0
1586638,3,5,7331.855155,5.042107904,DDoS,0.25
1040871,3,6,11176.21684,8.646604622,DDoS,0.3333333333333333
4607901,4,0,5.208445234,0.868074206,DDoS,1.0
1040899,3,6,11175.9162,8.64637203,DDoS,0.3333333333333333
4608890,5,0,6.509159472,1.084859912,DDoS,1.0
1040177,3,4,11183.67355,6.729623901,DDoS,0.14285714285714285
4606900,5,0,6.511971174,1.085328529,DDoS,1.0
1038964,3,4,11196.73059,6.737480798,DDoS,0.14285714285714285
910418,3,5,12777.64719,8.787172486,DDoS,0.25
906950,3,5,12826.50642,8.82077292,DDoS,0.25
848540,3,5,13709.43032,9.427958611,DDoS,0.25
847766,3,5,13721.94686,9.436566222,DDoS,0.25
846916,3,4,13735.71877,8.265282507,DDoS,0.14285714285714285
845949,3,5,13751.42,9.456834868,DDoS,0.25
845326,3,5,13761.55471,9.463804497,DDoS,0.25
48536,3,5,239554.1454,164.8261085,DDoS,0.25
250149,3,7,46480.29774,39.9761742,DDoS,0.4
4412379,5,0,6.7990533,1.13317555,DDoS,1.0
47347,3,4,245569.9411,147.8446364,DDoS,0.14285714285714285
249199,3,7,46657.4906,40.12857194,DDoS,0.4
4412042,5,0,6.799572624,1.133262104,DDoS,1.0
245592,3,4,47367.17808,28.50255709,DDoS,0.14285714285714285
4410777,4,0,5.44121818,0.906869697,DDoS,1.0
317912,3,5,36591.88706,25.16419638,DDoS,0.25
4341909,5,0,6.909403214,1.151567202,DDoS,1.0
316757,3,6,36725.31309,28.41294746,DDoS,0.3333333333333333
4339923,5,0,6.912565039,1.152094173,DDoS,1.0
315976,3,4,36816.0873,22.15358128,DDoS,0.14285714285714285
4337909,4,0,5.532619518,0.922103253,DDoS,1.0
311276,3,5,37371.97857,25.70066436,DDoS,0.25
4328941,4,0,5.544081104,0.924013517,DDoS,1.0
264214,3,5,44005.99514,30.27848638,DDoS,0.25
4316946,4,0,5.559485803,0.926580967,DDoS,1.0
263262,3,5,44165.12828,30.38797852,DDoS,0.25
4314897,5,0,6.952657271,1.158776212,DDoS,1.0
262255,3,5,44334.7124,30.50466149,DDoS,0.25
4315906,5,0,6.951031834,1.158505306,DDoS,1.0
261224,3,5,44509.69283,30.62505742,DDoS,0.25
4313918,5,0,6.954235106,1.159039184,DDoS,1.0
258454,3,5,44986.72878,30.95328376,DDoS,0.25
4310910,4,0,5.56727002,0.927878337,DDoS,1.0
257263,3,4,45194.99501,27.20950933,DDoS,0.14285714285714285
4310915,4,0,5.567263562,0.92787726,DDoS,1.0
252139,3,5,46113.45329,31.72853069,DDoS,0.25
251356,3,5,46257.10148,31.82736835,DDoS,0.25
299969,3,6,38760.67194,30.00310032,DDoS,0.3333333333333333
4285113,4,0,5.60078579,0.933464298,DDoS,1.0
249125,3,4,46671.34972,28.0983442,DDoS,0.14285714285714285
298783,3,6,38914.52994,30.12219571,DDoS,0.3333333333333333
4283906,4,0,5.602363824,0.933727304,DDoS,1.0
892022,3,6,13041.15818,10.08943726,DDoS,0.3333333333333333
3679939,4,0,6.521847237,1.08697454,DDoS,1.0
890274,3,4,13066.76372,7.862747873,DDoS,0.14285714285714285
3678232,4,0,6.524873907,1.087478984,DDoS,1.0
728512,3,5,15968.16525,10.98128789,DDoS,0.25
3671953,4,0,6.536031371,1.089338562,DDoS,1.0
727658,3,4,15986.90594,9.619903856,DDoS,0.14285714285714285
3670328,4,0,6.538925131,1.089820855,DDoS,1.0
727783,3,5,15984.16011,10.99228754,DDoS,0.25
3669460,4,0,6.540471895,1.090078649,DDoS,1.0
788182,3,6,14751.66903,11.41868249,DDoS,0.3333333333333333
3538088,5,0,8.479155974,1.413192662,DDoS,1.0
654832,3,4,17755.69917,10.6897647,DDoS,0.14285714285714285
3665554,4,0,6.547441396,1.091240233,DDoS,1.0
786061,3,6,14791.47293,11.44949311,DDoS,0.3333333333333333
3536514,4,0,6.78634384,1.131057307,DDoS,1.0
782848,3,4,14852.18076,8.941710268,DDoS,0.14285714285714285
3531396,4,0,6.796179188,1.132696531,DDoS,1.0
1620370,3,6,7179.224498,5.554286984,DDoS,0.3333333333333333
2679974,5,0,11.19413845,1.865689742,DDoS,1.0
1619270,3,6,7184.101478,5.558060114,DDoS,0.3333333333333333
2677972,4,0,8.962005577,1.493667596,DDoS,1.0
1618655,3,4,7186.831042,4.324578122,DDoS,0.14285714285714285
2676954,5,0,11.20676709,1.867794516,DDoS,1.0
1617577,3,4,7191.620553,4.327460146,DDoS,0.14285714285714285
2675949,5,0,11.21097599,1.868495999,DDoS,1.0
1617804,3,5,7190.611471,4.944974793,DDoS,0.25
2674009,4,0,8.975287667,1.495881278,DDoS,1.0
1616919,3,6,7194.54716,5.566141532,DDoS,0.3333333333333333
2673106,4,0,8.978319603,1.4963866,DDoS,1.0
1614180,3,4,7206.755133,4.336567173,DDoS,0.14285714285714285
2670915,4,0,8.985684681,1.497614114,DDoS,1.0
1614171,3,6,7206.795315,5.575617453,DDoS,0.3333333333333333
2671147,4,0,8.984904238,1.49748404,DDoS,1.0
1613622,3,6,7209.247271,5.577514436,DDoS,0.3333333333333333
1592902,3,4,7303.023036,4.394495079,DDoS,0.14285714285714285
1648037,3,6,7058.700745,5.46104244,DDoS,0.3333333333333333
2627951,5,0,11.41573796,1.902622994,DDoS,1.0
1044770,3,4,11134.50807,6.700039243,DDoS,0.14285714285714285
2606362,4,0,9.208237382,1.53470623,DDoS,1.0
1044364,3,5,11138.83665,7.660164464,DDoS,0.25
2605145,5,0,11.51567379,1.919278965,DDoS,1.0
1040213,3,4,11183.2865,6.729391,DDoS,0.14285714285714285
2614943,4,0,9.178020324,1.529670054,DDoS,1.0
1038758,3,4,11198.95106,6.738816933,DDoS,0.14285714285714285
2608982,4,0,9.198990258,1.533165043,DDoS,1.0
1038803,3,5,11198.46593,7.701171444,DDoS,0.25
1037797,3,4,11209.32128,6.745057078,DDoS,0.14285714285714285
910341,3,5,12778.72797,8.787915737,DDoS,0.25
912113,3,5,12753.9022,8.770843086,DDoS,0.25
906786,3,7,12828.82621,11.02796029,DDoS,0.4
51264,3,6,226806.3358,175.5617978,DDoS,0.3333333333333333
50213,3,6,231553.5817,179.2364527,DDoS,0.3333333333333333
49207,3,7,236287.5201,203.2231187,DDoS,0.4
48265,3,4,240899.2023,145.0326323,DDoS,0.14285714285714285
249064,3,6,46682.78033,36.13529053,DDoS,0.3333333333333333
2409546,5,0,12.45047822,2.075079704,DDoS,1.0
248240,3,6,46861.90783,36.25523687,DDoS,0.3333333333333333
2409804,5,0,12.44914524,2.07485754,DDoS,1.0
247411,3,4,47018.92802,28.29300233,DDoS,0.14285714285714285
2407267,5,0,12.4622653,2.077044217,DDoS,1.0
319291,3,6,36433.84875,28.18745283,DDoS,0.3333333333333333
2334985,5,0,12.84804827,2.141341379,DDoS,1.0
316249,3,6,36784.30604,28.45858801,DDoS,0.3333333333333333
2334976,4,0,10.27847824,1.713079706,DDoS,1.0
312033,3,5,37281.31319,25.6383139,DDoS,0.25
2327967,4,0,10.30942449,1.718237415,DDoS,1.0
271931,3,5,42757.17002,29.41922767,DDoS,0.25
2323444,5,0,12.91186704,2.15197784,DDoS,1.0
263921,3,4,44054.84975,26.52308835,DDoS,0.14285714285714285
2318952,4,0,10.34950271,1.724917118,DDoS,1.0
262734,3,4,44253.88416,26.64291641,DDoS,0.14285714285714285
2316966,4,0,10.35837384,1.72639564,DDoS,1.0
261751,3,5,44420.07862,30.56339804,DDoS,0.25
2317978,5,0,12.94231438,2.157052397,DDoS,1.0
260751,3,4,44590.43302,26.84553463,DDoS,0.14285714285714285
2316983,5,0,12.9478723,2.157978716,DDoS,1.0
261339,3,5,44490.10672,30.61158113,DDoS,0.25
2312985,5,0,12.97025273,2.161708788,DDoS,1.0
260231,3,5,44679.53472,30.74191776,DDoS,0.25
2311974,5,0,12.97592447,2.162654078,DDoS,1.0
256191,3,4,45384.10795,27.32336421,DDoS,0.14285714285714285
2311013,5,0,12.98132031,2.163553385,DDoS,1.0
255552,3,4,45497.58953,27.39168545,DDoS,0.14285714285714285
2309967,5,0,12.98719852,2.164533086,DDoS,1.0
254602,3,5,45667.35532,31.42159135,DDoS,0.25
2308915,5,0,12.99311581,2.165519302,DDoS,1.0
893331,3,6,13022.04894,10.07465318,DDoS,0.3333333333333333
1671220,5,0,17.95095798,2.99182633,DDoS,1.0
892731,3,4,13030.80099,7.841107792,DDoS,0.14285714285714285
1678973,5,0,17.86806578,2.978010963,DDoS,1.0
892570,2,6,13026.4293,8.962882463,DDoS,0.5
1680953,5,0,17.84701892,2.974503154,DDoS,1.0
890783,3,4,13059.29727,7.858255041,DDoS,0.14285714285714285
1676783,5,0,17.89140276,2.981900461,DDoS,1.0
727635,3,5,15987.41127,10.99452335,DDoS,0.25
1667993,4,0,14.38854959,2.398091599,DDoS,1.0
727708,3,5,15985.80749,10.99342044,DDoS,0.25
1667780,4,0,14.39038722,2.39839787,DDoS,1.0
727095,3,5,15999.28483,11.00268878,DDoS,0.25
1665953,4,0,14.40616872,2.40102812,DDoS,1.0
655532,3,4,17736.73902,10.6783498,DDoS,0.14285714285714285
1668951,4,0,14.38029037,2.396715062,DDoS,1.0
794251,3,6,14638.94915,11.33143049,DDoS,0.3333333333333333
1533348,5,0,19.56503025,3.260838375,DDoS,1.0
778789,3,6,14929.5894,11.5564036,DDoS,0.3333333333333333
1535930,4,0,15.62571211,2.604285352,DDoS,1.0
777656,3,4,14951.34095,9.001409364,DDoS,0.14285714285714285
1533502,4,0,15.65045236,2.608408727,DDoS,1.0
778736,3,4,14930.60549,8.988925644,DDoS,0.14285714285714285
1534420,5,0,19.55136143,3.258560238,DDoS,1.0
780012,3,4,14906.18093,8.974220909,DDoS,0.14285714285714285
1530307,4,0,15.68312763,2.613854606,DDoS,1.0
775271,3,5,14997.33642,10.31897233,DDoS,0.25
1533643,5,0,19.56126687,3.260211144,DDoS,1.0
848653,3,5,13700.53485,9.426703258,DDoS,0.25
1453920,4,0,16.50709805,2.751183009,DDoS,1.0
846789,3,7,13730.69324,11.80931732,DDoS,0.4
1450957,5,0,20.67600901,3.446001501,DDoS,1.0
845921,3,6,13744.78231,10.63929138,DDoS,0.3333333333333333
1447971,5,0,20.71864699,3.453107832,DDoS,1.0
845112,3,7,13757.93978,11.83275116,DDoS,0.4
1447968,4,0,16.57495193,2.762491989,DDoS,1.0
844483,3,4,13768.18716,8.289095222,DDoS,0.14285714285714285
1446918,4,0,16.58698005,2.764496675,DDoS,1.0
843907,3,4,13777.5845,8.294752858,DDoS,0.14285714285714285
1445767,4,0,16.60018523,2.766697538,DDoS,1.0
214075,3,6,54340.76842,42.04134065,DDoS,0.3333333333333333
214172,3,7,54316.15711,46.69144426,DDoS,0.4
212670,3,5,54699.7696,37.61696525,DDoS,0.25
211410,3,4,55025.77929,33.11101651,DDoS,0.14285714285714285
208738,3,4,55730.14976,33.53486188,DDoS,0.14285714285714285
207874,3,4,55961.78454,33.67424498,DDoS,0.14285714285714285
206855,3,5,56237.46102,38.67443378,DDoS,0.25
206171,3,5,56424.03636,38.80274141,DDoS,0.25
79752,3,6,145864.6805,112.8498345,DDoS,0.3333333333333333
77783,3,5,149557.1012,102.8502372,DDoS,0.25
71941,3,5,161701.9502,111.2022352,DDoS,0.25
71100,3,5,163614.6273,112.5175809,DDoS,0.25
69214,3,5,168072.9332,115.5835525,DDoS,0.25
67344,3,5,172739.962,118.7930625,DDoS,0.25
767351,3,6,15152.12725,11.72866133,DDoS,0.3333333333333333
668166,5,0,44.8990221,7.48317035,DDoS,1.0
766358,3,6,15171.76046,11.74385861,DDoS,0.3333333333333333
666140,5,0,45.03557811,7.505929684,DDoS,1.0
765185,3,4,15195.0182,9.148114508,DDoS,0.14285714285714285
664999,5,0,45.11284979,7.518808299,DDoS,1.0
764519,3,4,15208.25513,9.15608376,DDoS,0.14285714285714285
664734,4,0,36.10466743,6.017444572,DDoS,1.0
820563,3,6,14169.53969,10.96807923,DDoS,0.3333333333333333
618022,5,0,48.54196129,8.090326882,DDoS,1.0
762546,3,4,15247.60473,9.179774073,DDoS,0.14285714285714285
661125,4,0,36.30175837,6.050293061,DDoS,1.0
803353,3,5,14473.08966,9.958262433,DDoS,0.25
595386,4,0,40.30998378,6.718330629,DDoS,1.0
594806,5,0,50.43661295,8.406102158,DDoS,1.0
1004034,3,7,11580.28513,9.959822078,DDoS,0.4
409298,5,0,73.29622915,12.21603819,DDoS,1.0
1002965,3,6,11592.62786,8.973393887,DDoS,0.3333333333333333
408615,5,0,73.41874381,12.2364573,DDoS,1.0
1075141,3,6,10814.39551,8.37099506,DDoS,0.3333333333333333
341070,5,0,87.9584836,14.65974727,DDoS,1.0
1000939,3,4,11616.09249,6.993433166,DDoS,0.14285714285714285
408035,4,0,58.81848371,9.803080618,DDoS,1.0
1073704,3,7,10828.86904,9.313553829,DDoS,0.4
335074,5,0,89.53246149,14.92207691,DDoS,1.0
1072333,3,4,10842.71397,6.52782298,DDoS,0.14285714285714285
339052,4,0,70.78560221,11.79760037,DDoS,1.0
1068870,3,4,10883.45636,6.548972279,DDoS,0.14285714285714285
336049,6,0,107.1272344,17.85453907,DDoS,1.0
1067892,3,4,10893.42368,6.554969978,DDoS,0.14285714285714285
333042,4,0,72.06298305,12.01049717,DDoS,1.0
1066919,3,5,10903.35817,7.498226201,DDoS,0.25
331039,5,0,90.62376336,15.10396056,DDoS,1.0
1065972,3,4,10913.04462,6.566776613,DDoS,0.14285714285714285
325305,4,0,73.77691705,12.29615284,DDoS,1.0
1065231,3,5,10920.63599,7.510108136,DDoS,0.25
327053,4,0,73.3826016,12.2304336,DDoS,1.0
1064740,3,6,10925.672,8.452767812,DDoS,0.3333333333333333
324983,4,0,73.85001677,12.30833613,DDoS,1.0
322228,3,5,36101.76645,24.82714103,DDoS,0.25
321026,4,0,74.76029979,12.46004996,DDoS,1.0
320488,3,5,36297.7709,24.96193305,DDoS,0.25
323981,5,0,92.59802272,15.43300379,DDoS,1.0
319831,3,5,36372.33414,25.0132101,DDoS,0.25
319527,3,5,36406.93901,25.03700783,DDoS,0.25
320993,4,0,74.76798559,12.46133093,DDoS,1.0
318869,3,4,36482.0663,21.95258868,DDoS,0.14285714285714285
323022,5,0,92.87293126,15.47882188,DDoS,1.0
331242,3,6,35101.22509,27.17046751,DDoS,0.3333333333333333
276214,4,0,86.88915117,14.48152519,DDoS,1.0
582395,3,6,19974.41599,15.45342937,DDoS,0.3333333333333333
582434,3,6,19973.07849,15.45239461,DDoS,0.3333333333333333
398328,3,6,29204.57512,22.59444478,DDoS,0.3333333333333333
398378,3,5,29200.90969,20.0814302,DDoS,0.25
397792,3,4,29228.84321,17.59713619,DDoS,0.14285714285714285
12838711,4,0,1.869346541,0.311557757,DDoS,1.0
326370,3,4,35625.21065,21.44804976,DDoS,0.14285714285714285
12837679,5,0,2.336871019,0.389478503,DDoS,1.0
326182,3,4,35645.74379,21.46041167,DDoS,0.14285714285714285
12836661,4,0,1.869645074,0.311607512,DDoS,1.0
325222,3,5,35750.96396,24.59858189,DDoS,0.25
12835661,4,0,1.869790734,0.311631789,DDoS,1.0
324380,3,5,35843.76349,24.66243295,DDoS,0.25
12837644,5,0,2.33687739,0.389479565,DDoS,1.0
322170,3,4,36089.64211,21.72765931,DDoS,0.14285714285714285
12833766,5,0,2.337583528,0.389597255,DDoS,1.0
321364,3,5,36180.15708,24.89388979,DDoS,0.25
320171,3,5,36314.96919,24.98664776,DDoS,0.25
12835652,5,0,2.337240056,0.389540009,DDoS,1.0
317196,3,4,36655.56943,22.06837413,DDoS,0.14285714285714285
316647,3,5,36719.12256,25.26472697,DDoS,0.25
315021,3,5,36908.65053,25.39513239,DDoS,0.25
314359,3,5,36986.37545,25.4486113,DDoS,0.25
313623,3,5,37092.30509,25.50833325,DDoS,0.25
312996,3,4,37166.60916,22.36450306,DDoS,0.14285714285714285
311432,3,4,37353.2585,22.47681677,DDoS,0.14285714285714285
267329,3,6,43515.66796,33.66638113,DDoS,0.3333333333333333
518047,3,6,22443.90953,17.37294107,DDoS,0.3333333333333333
12313191,4,0,1.94912919,0.324854865,DDoS,1.0
516708,3,6,22502.0708,17.4179614,DDoS,0.3333333333333333
12314068,4,0,1.948990374,0.324831729,DDoS,1.0
518909,3,4,22406.62621,13.48984119,DDoS,0.14285714285714285
12297666,5,0,2.439487298,0.406581216,DDoS,1.0
518043,3,6,22444.08283,17.37307521,DDoS,0.3333333333333333
12296712,4,0,1.951741246,0.325290208,DDoS,1.0
516918,3,6,22492.92925,17.41088529,DDoS,0.3333333333333333
12298677,5,0,2.439286762,0.406547794,DDoS,1.0
515818,3,4,22540.89621,13.57067803,DDoS,0.14285714285714285
12294777,4,0,1.952048419,0.325341403,DDoS,1.0
12293778,5,0,2.440258804,0.406709801,DDoS,1.0
513892,3,4,22625.37654,13.62153916,DDoS,0.14285714285714285
12294659,4,0,1.952067154,0.325344526,DDoS,1.0
513933,3,4,22623.57156,13.62045247,DDoS,0.14285714285714285
12293715,5,0,2.440271309,0.406711885,DDoS,1.0
514382,3,5,22603.82362,15.55264376,DDoS,0.25
12289666,5,0,2.44107529,0.406845882,DDoS,1.0
513396,3,5,22647.23527,15.5825133,DDoS,0.25
12289665,5,0,2.441075489,0.406845915,DDoS,1.0
512377,3,5,22692.27541,15.61350334,DDoS,0.25
12288504,5,0,2.441306118,0.406884353,DDoS,1.0
513816,3,4,22628.72312,13.62355396,DDoS,0.14285714285714285
12286659,4,0,1.953338169,0.325556362,DDoS,1.0
509335,3,5,22827.80488,15.70675489,DDoS,0.25
12285695,5,0,2.441864298,0.406977383,DDoS,1.0
1281732,3,6,9071.319121,7.021748696,DDoS,0.3333333333333333
11526725,5,0,2.602647326,0.433774554,DDoS,1.0
1280573,3,6,9079.529242,7.028103825,DDoS,0.3333333333333333
11526692,5,0,2.602654777,0.433775796,DDoS,1.0
1280456,3,4,9080.358872,5.466802452,DDoS,0.14285714285714285
11523689,4,0,2.08266641,0.347111068,DDoS,1.0
1279576,3,5,9086.603687,6.252070999,DDoS,0.25
11525001,5,0,2.60303665,0.433839442,DDoS,1.0
1278426,3,4,9094.777484,5.475483133,DDoS,0.14285714285714285
11522920,4,0,2.0828054,0.347134233,DDoS,1.0
1264848,3,5,9197.152543,6.324870656,DDoS,0.25
11526745,4,0,2.082114248,0.347019041,DDoS,1.0
1114004,3,6,10437.1259,8.078965605,DDoS,0.3333333333333333
11184758,5,0,2.682221645,0.447036941,DDoS,1.0
1110984,3,6,10465.49725,8.100926746,DDoS,0.3333333333333333
11187708,5,0,2.681514391,0.446919065,DDoS,1.0
