;Unnamed: 0;season;division;round;localTeam;visitorTeam;localGoals;visitorGoals;date;timestamp
2530;31503;2011-12;1;26;Mallorca;Osasuna;1;1;03/03/2012;1330729200
2531;31504;2011-12;1;26;Getafe;Malaga;1;3;03/03/2012;1330729200
2532;31505;2011-12;1;26;Rayo Vallecano;Santander;4;2;03/03/2012;1330729200
2533;31506;2011-12;1;26;Barcelona;Sporting de Gijon;3;1;03/03/2012;1330729200
2534;31507;2011-12;1;26;Sevilla;Atletico de Madrid;1;1;03/03/2012;1330729200
2535;31508;2011-12;1;26;Zaragoza;Villarreal;2;1;04/03/2012;1330815600
2536;31509;2011-12;1;26;Atletico de Bilbao;Real Sociedad;2;0;04/03/2012;1330815600
2537;31510;2011-12;1;26;Granada;Valencia;0;1;04/03/2012;1330815600
2538;31511;2011-12;1;26;Real Madrid;Espanol;5;0;04/03/2012;1330815600
2539;31512;2011-12;1;26;Levante;Betis;3;1;05/03/2012;1330902000
2540;31513;2011-12;1;27;Real Sociedad;Zaragoza;3;0;10/03/2012;1331334000
2541;31514;2011-12;1;27;Malaga;Levante;1;0;10/03/2012;1331334000
2542;31515;2011-12;1;27;Sporting de Gijon;Sevilla;1;0;10/03/2012;1331334000
2543;31516;2011-12;1;27;Betis;Real Madrid;2;3;10/03/2012;1331334000
2544;31517;2011-12;1;27;Atletico de Madrid;Granada;2;0;11/03/2012;1331420400
2545;31518;2011-12;1;27;Espanol;Rayo Vallecano;5;1;11/03/2012;1331420400
2546;31519;2011-12;1;27;Valencia;Mallorca;2;2;11/03/2012;1331420400
2547;31520;2011-12;1;27;Santander;Barcelona;0;2;11/03/2012;1331420400
2548;31521;2011-12;1;27;Osasuna;Atletico de Bilbao;2;1;11/03/2012;1331420400
2549;31522;2011-12;1;27;Villarreal;Getafe;1;2;12/03/2012;1331506800
2550;31523;2011-12;1;28;Granada;Sporting de Gijon;2;1;17/03/2012;1331938800
2551;31524;2011-12;1;28;Zaragoza;Osasuna;1;1;17/03/2012;1331938800
2552;31525;2011-12;1;28;Getafe;Real Sociedad;1;0;17/03/2012;1331938800
2553;31526;2011-12;1;28;Sevilla;Barcelona;0;2;17/03/2012;1331938800
2554;31527;2011-12;1;28;Rayo Vallecano;Betis;3;0;17/03/2012;1331938800
2555;31528;2011-12;1;28;Levante;Villarreal;1;0;18/03/2012;1332025200
2556;31529;2011-12;1;28;Mallorca;Atletico de Madrid;2;1;18/03/2012;1332025200
2557;31530;2011-12;1;28;Atletico de Bilbao;Valencia;0;3;18/03/2012;1332025200
2558;31531;2011-12;1;28;Real Madrid;Malaga;1;1;18/03/2012;1332025200
2559;31532;2011-12;1;28;Espanol;Santander;3;1;19/03/2012;1332111600
2560;31533;2011-12;1;29;Osasuna;Getafe;0;0;20/03/2012;1332198000
2561;31534;2011-12;1;29;Barcelona;Granada;5;3;20/03/2012;1332198000
2562;31535;2011-12;1;29;Sporting de Gijon;Mallorca;2;3;21/03/2012;1332284400
2563;31536;2011-12;1;29;Atletico de Madrid;Atletico de Bilbao;2;1;21/03/2012;1332284400
2564;31537;2011-12;1;29;Valencia;Zaragoza;1;2;21/03/2012;1332284400
2565;31538;2011-12;1;29;Real Sociedad;Levante;1;3;21/03/2012;1332284400
2566;31539;2011-12;1;29;Villarreal;Real Madrid;1;1;21/03/2012;1332284400
2567;31540;2011-12;1;29;Santander;Sevilla;0;3;22/03/2012;1332370800
2568;31541;2011-12;1;29;Betis;Espanol;1;1;22/03/2012;1332370800
2569;31542;2011-12;1;29;Malaga;Rayo Vallecano;4;2;22/03/2012;1332370800
2570;31543;2011-12;1;30;Mallorca;Barcelona;0;2;24/03/2012;1332543600
2571;31544;2011-12;1;30;Real Madrid;Real Sociedad;5;1;24/03/2012;1332543600
2572;31545;2011-12;1;30;Getafe;Valencia;3;1;24/03/2012;1332543600
2573;31546;2011-12;1;30;Zaragoza;Atletico de Madrid;1;0;25/03/2012;1332630000
2574;31547;2011-12;1;30;Levante;Osasuna;0;2;25/03/2012;1332630000
2575;31548;2011-12;1;30;Espanol;Malaga;1;2;25/03/2012;1332630000
2576;31549;2011-12;1;30;Atletico de Bilbao;Sporting de Gijon;1;1;25/03/2012;1332630000
2577;31550;2011-12;1;30;Rayo Vallecano;Villarreal;0;2;25/03/2012;1332630000
2578;31551;2011-12;1;30;Betis;Santander;1;1;25/03/2012;1332630000
2579;31552;2011-12;1;30;Granada;Sevilla;0;3;26/03/2012;1332712800
2580;31553;2011-12;1;31;Santander;Granada;0;1;31/03/2012;1333144800
2581;31554;2011-12;1;31;Sporting de Gijon;Zaragoza;1;2;31/03/2012;1333144800
2582;31555;2011-12;1;31;Osasuna;Real Madrid;1;5;31/03/2012;1333144800
2583;31556;2011-12;1;31;Barcelona;Atletico de Bilbao;2;0;31/03/2012;1333144800
2584;31557;2011-12;1;31;Malaga;Betis;0;2;31/03/2012;1333144800
2585;31558;2011-12;1;31;Atletico de Madrid;Getafe;3;0;01/04/2012;1333231200
2586;31559;2011-12;1;31;Valencia;Levante;1;1;01/04/2012;1333231200
2587;31560;2011-12;1;31;Real Sociedad;Rayo Vallecano;4;0;01/04/2012;1333231200
2588;31561;2011-12;1;31;Villarreal;Espanol;0;0;01/04/2012;1333231200
2589;31562;2011-12;1;31;Sevilla;Mallorca;3;1;02/04/2012;1333317600
2590;31563;2011-12;1;32;Getafe;Sporting de Gijon;2;0;07/04/2012;1333749600
2591;31564;2011-12;1;32;Rayo Vallecano;Osasuna;6;0;07/04/2012;1333749600
2592;31565;2011-12;1;32;Espanol;Real Sociedad;2;2;07/04/2012;1333749600
2593;31566;2011-12;1;32;Zaragoza;Barcelona;1;4;07/04/2012;1333749600
2594;31567;2011-12;1;32;Betis;Villarreal;3;1;07/04/2012;1333749600
2595;31568;2011-12;1;32;Levante;Atletico de Madrid;2;0;08/04/2012;1333836000
2596;31569;2011-12;1;32;Mallorca;Granada;0;0;08/04/2012;1333836000
2597;31570;2011-12;1;32;Atletico de Bilbao;Sevilla;1;0;08/04/2012;1333836000
2598;31571;2011-12;1;32;Real Madrid;Valencia;0;0;08/04/2012;1333836000
2599;31572;2011-12;1;32;Malaga;Santander;3;0;09/04/2012;1333922400
2600;31573;2011-12;1;33;Osasuna;Espanol;2;0;10/04/2012;1334008800
2601;31574;2011-12;1;33;Real Sociedad;Betis;1;1;10/04/2012;1334008800
2602;31575;2011-12;1;33;Barcelona;Getafe;4;0;10/04/2012;1334008800
2603;31576;2011-12;1;33;Granada;Atletico de Bilbao;2;2;11/04/2012;1334095200
2604;31577;2011-12;1;33;Sporting de Gijon;Levante;3;2;11/04/2012;1334095200
2605;31578;2011-12;1;33;Valencia;Rayo Vallecano;4;1;11/04/2012;1334095200
2606;31579;2011-12;1;33;Atletico de Madrid;Real Madrid;1;4;11/04/2012;1334095200
2607;31580;2011-12;1;33;Villarreal;Malaga;2;1;12/04/2012;1334181600
2608;31581;2011-12;1;33;Santander;Mallorca;0;3;12/04/2012;1334181600
2609;31582;2011-12;1;33;Sevilla;Zaragoza;3;0;12/04/2012;1334181600
2610;31583;2011-12;1;34;Real Madrid;Sporting de Gijon;3;1;14/04/2012;1334354400
2611;31584;2011-12;1;34;Levante;Barcelona;1;2;14/04/2012;1334354400
2612;31585;2011-12;1;34;Espanol;Valencia;4;0;15/04/2012;1334440800
2613;31586;2011-12;1;34;Zaragoza;Granada;1;0;15/04/2012;1334440800
2614;31587;2011-12;1;34;Betis;Osasuna;1;0;15/04/2012;1334440800
2615;31588;2011-12;1;34;Malaga;Real Sociedad;1;1;15/04/2012;1334440800
2616;31589;2011-12;1;34;Villarreal;Santander;1;1;15/04/2012;1334440800
2617;31590;2011-12;1;34;Atletico de Bilbao;Mallorca;1;0;15/04/2012;1334440800
2618;31591;2011-12;1;34;Rayo Vallecano;Atletico de Madrid;0;1;15/04/2012;1334440800
2619;31592;2011-12;1;34;Getafe;Sevilla;5;1;16/04/2012;1334527200
2620;31593;2011-12;1;35;Mallorca;Zaragoza;1;0;21/04/2012;1334959200
2621;31594;2011-12;1;35;Sporting de Gijon;Rayo Vallecano;2;1;21/04/2012;1334959200
2622;31595;2011-12;1;35;Barcelona;Real Madrid;1;2;21/04/2012;1334959200
2623;31596;2011-12;1;35;Sevilla;Levante;1;1;21/04/2012;1334959200
2624;31597;2011-12;1;35;Granada;Getafe;1;0;22/04/2012;1335045600
2625;31598;2011-12;1;35;Real Sociedad;Villarreal;1;1;22/04/2012;1335045600
2626;31599;2011-12;1;35;Santander;Atletico de Bilbao;0;1;22/04/2012;1335045600
2627;31600;2011-12;1;35;Atletico de Madrid;Espanol;3;1;22/04/2012;1335045600
2628;31601;2011-12;1;35;Valencia;Betis;4;0;22/04/2012;1335045600
2629;31602;2011-12;1;35;Osasuna;Malaga;1;1;23/04/2012;1335132000
2630;31603;2011-12;1;36;Getafe;Mallorca;1;3;28/04/2012;1335564000
2631;31604;2011-12;1;36;Levante;Granada;3;1;28/04/2012;1335564000
2632;31605;2011-12;1;36;Espanol;Sporting de Gijon;0;3;28/04/2012;1335564000
2633;31606;2011-12;1;36;Real Sociedad;Santander;3;0;28/04/2012;1335564000
2634;31607;2011-12;1;36;Villarreal;Osasuna;1;1;28/04/2012;1335564000
2635;31608;2011-12;1;36;Real Madrid;Sevilla;3;0;29/04/2012;1335650400
2636;31609;2011-12;1;36;Zaragoza;Atletico de Bilbao;2;0;29/04/2012;1335650400
2637;31610;2011-12;1;36;Malaga;Valencia;1;0;29/04/2012;1335650400
2638;31611;2011-12;1;36;Betis;Atletico de Madrid;2;2;29/04/2012;1335650400
2639;31612;2011-12;1;36;Rayo Vallecano;Barcelona;0;7;29/04/2012;1335650400
2640;31613;2011-12;1;37;Zaragoza;Santander;2;1;05/05/2012;1336168800
2641;31614;2011-12;1;37;Atletico de Bilbao;Getafe;0;0;05/05/2012;1336168800
2642;31615;2011-12;1;37;Mallorca;Levante;1;0;05/05/2012;1336168800
2643;31616;2011-12;1;37;Granada;Real Madrid;1;2;05/05/2012;1336168800
2644;31617;2011-12;1;37;Sevilla;Rayo Vallecano;5;2;05/05/2012;1336168800
2645;31618;2011-12;1;37;Barcelona;Espanol;4;0;05/05/2012;1336168800
2646;31619;2011-12;1;37;Sporting de Gijon;Betis;2;1;05/05/2012;1336168800
2647;31620;2011-12;1;37;Atletico de Madrid;Malaga;2;1;05/05/2012;1336168800
2648;31621;2011-12;1;37;Valencia;Villarreal;1;0;05/05/2012;1336168800
2649;31622;2011-12;1;37;Osasuna;Real Sociedad;1;0;05/05/2012;1336168800
2650;31623;2011-12;1;38;Real Sociedad;Valencia;1;0;12/05/2012;1336773600
2651;31624;2011-12;1;38;Betis;Barcelona;2;2;12/05/2012;1336773600
2652;31625;2011-12;1;38;Getafe;Zaragoza;0;2;13/05/2012;1336860000
2653;31626;2011-12;1;38;Levante;Atletico de Bilbao;3;0;13/05/2012;1336860000
2654;31627;2011-12;1;38;Real Madrid;Mallorca;4;1;13/05/2012;1336860000
2655;31628;2011-12;1;38;Rayo Vallecano;Granada;1;0;13/05/2012;1336860000
2656;31629;2011-12;1;38;Espanol;Sevilla;1;1;13/05/2012;1336860000
2657;31630;2011-12;1;38;Malaga;Sporting de Gijon;1;0;13/05/2012;1336860000
2658;31631;2011-12;1;38;Villarreal;Atletico de Madrid;0;1;13/05/2012;1336860000
2659;31632;2011-12;1;38;Santander;Osasuna;2;4;13/05/2012;1336860000
2660;32095;2012-13;1;1;Celta de Vigo;Malaga;0;1;18/08/2012;1345240800
2661;32096;2012-13;1;1;Sevilla;Getafe;2;1;18/08/2012;1345240800
2662;32097;2012-13;1;1;Mallorca;Espanol;2;1;18/08/2012;1345240800
2663;32098;2012-13;1;1;Atletico de Bilbao;Betis;3;5;19/08/2012;1345327200
2664;32099;2012-13;1;1;Real Madrid;Valencia;1;1;19/08/2012;1345327200
2665;32100;2012-13;1;1;Barcelona;Real Sociedad;5;1;19/08/2012;1345327200
2666;32101;2012-13;1;1;Levante;Atletico de Madrid;1;1;19/08/2012;1345327200
2667;32102;2012-13;1;1;Deportivo;Osasuna;2;0;20/08/2012;1345413600
2668;32103;2012-13;1;1;Rayo Vallecano;Granada;1;0;20/08/2012;1345413600
2669;32104;2012-13;1;1;Zaragoza;Valladolid;0;1;20/08/2012;1345413600
2670;32105;2012-13;1;2;Real Sociedad;Celta de Vigo;2;1;25/08/2012;1345845600
2671;32106;2012-13;1;2;Betis;Rayo Vallecano;1;2;25/08/2012;1345845600
2672;32107;2012-13;1;2;Espanol;Zaragoza;1;2;25/08/2012;1345845600
2673;32108;2012-13;1;2;Malaga;Mallorca;1;1;25/08/2012;1345845600
2674;32109;2012-13;1;2;Osasuna;Barcelona;1;2;26/08/2012;1345932000
2675;32110;2012-13;1;2;Getafe;Real Madrid;2;1;26/08/2012;1345932000
2676;32111;2012-13;1;2;Granada;Sevilla;1;1;26/08/2012;1345932000
2677;32112;2012-13;1;2;Valencia;Deportivo;3;3;26/08/2012;1345932000
2678;32113;2012-13;1;2;Valladolid;Levante;2;0;27/08/2012;1346018400
2679;32114;2012-13;1;2;Atletico de Madrid;Atletico de Bilbao;4;0;27/08/2012;1346018400
2680;32115;2012-13;1;3;Celta de Vigo;Osasuna;2;0;01/09/2012;1346450400
2681;32116;2012-13;1;3;Zaragoza;Malaga;0;1;01/09/2012;1346450400
2682;32117;2012-13;1;3;Deportivo;Getafe;1;1;01/09/2012;1346450400
2683;32118;2012-13;1;3;Mallorca;Real Sociedad;1;0;01/09/2012;1346450400
2684;32119;2012-13;1;3;Rayo Vallecano;Sevilla;0;0;02/09/2012;1346536800
2685;32120;2012-13;1;3;Atletico de Bilbao;Valladolid;2;0;02/09/2012;1346536800
2686;32121;2012-13;1;3;Levante;Espanol;3;2;02/09/2012;1346536800
2687;32122;2012-13;1;3;Real Madrid;Granada;3;0;02/09/2012;1346536800
2688;32123;2012-13;1;3;Barcelona;Valencia;1;0;02/09/2012;1346536800
2689;32124;2012-13;1;3;Betis;Atletico de Madrid;2;4;26/09/2012;1348610400
2690;32125;2012-13;1;4;Malaga;Levante;3;1;15/09/2012;1347660000
2691;32126;2012-13;1;4;Valencia;Celta de Vigo;2;1;15/09/2012;1347660000
2692;32127;2012-13;1;4;Getafe;Barcelona;1;4;15/09/2012;1347660000
2693;32128;2012-13;1;4;Sevilla;Real Madrid;1;0;15/09/2012;1347660000
2694;32129;2012-13;1;4;Espanol;Atletico de Bilbao;3;3;16/09/2012;1347746400
2695;32130;2012-13;1;4;Granada;Deportivo;1;1;16/09/2012;1347746400
2696;32131;2012-13;1;4;Osasuna;Mallorca;1;1;16/09/2012;1347746400
2697;32132;2012-13;1;4;Real Sociedad;Zaragoza;2;0;16/09/2012;1347746400
2698;32133;2012-13;1;4;Atletico de Madrid;Rayo Vallecano;4;3;16/09/2012;1347746400
2699;32134;2012-13;1;4;Valladolid;Betis;0;1;17/09/2012;1347832800
2700;32135;2012-13;1;5;Zaragoza;Osasuna;3;1;22/09/2012;1348264800
2701;32136;2012-13;1;5;Celta de Vigo;Getafe;2;1;22/09/2012;1348264800
2702;32137;2012-13;1;5;Betis;Espanol;1;0;22/09/2012;1348264800
2703;32138;2012-13;1;5;Barcelona;Granada;2;0;22/09/2012;1348264800
2704;32139;2012-13;1;5;Mallorca;Valencia;2;0;23/09/2012;1348351200
2705;32140;2012-13;1;5;Levante;Real Sociedad;2;1;23/09/2012;1348351200
2706;32141;2012-13;1;5;Atletico de Madrid;Valladolid;2;1;23/09/2012;1348351200
2707;32142;2012-13;1;5;Atletico de Bilbao;Malaga;0;0;23/09/2012;1348351200
2708;32143;2012-13;1;5;Rayo Vallecano;Real Madrid;0;2;24/09/2012;1348437600
2709;32144;2012-13;1;5;Deportivo;Sevilla;0;2;24/09/2012;1348437600
2710;32145;2012-13;1;6;Valencia;Zaragoza;2;0;29/09/2012;1348869600
2711;32146;2012-13;1;6;Malaga;Betis;4;0;29/09/2012;1348869600
2712;32147;2012-13;1;6;Real Sociedad;Atletico de Bilbao;2;0;29/09/2012;1348869600
2713;32148;2012-13;1;6;Sevilla;Barcelona;2;3;29/09/2012;1348869600
2714;32149;2012-13;1;6;Granada;Celta de Vigo;2;1;30/09/2012;1348956000
2715;32150;2012-13;1;6;Valladolid;Rayo Vallecano;6;1;30/09/2012;1348956000
2716;32151;2012-13;1;6;Osasuna;Levante;4;0;30/09/2012;1348956000
2717;32152;2012-13;1;6;Real Madrid;Deportivo;5;1;30/09/2012;1348956000
2718;32153;2012-13;1;6;Espanol;Atletico de Madrid;0;1;30/09/2012;1348956000
2719;32154;2012-13;1;6;Getafe;Mallorca;1;0;01/10/2012;1349042400
2720;32155;2012-13;1;7;Celta de Vigo;Sevilla;2;0;05/10/2012;1349388000
2721;32156;2012-13;1;7;Rayo Vallecano;Deportivo;2;1;06/10/2012;1349474400
2722;32157;2012-13;1;7;Zaragoza;Getafe;0;1;06/10/2012;1349474400
2723;32158;2012-13;1;7;Valladolid;Espanol;1;1;06/10/2012;1349474400
2724;32159;2012-13;1;7;Betis;Real Sociedad;2;0;06/10/2012;1349474400
2725;32160;2012-13;1;7;Levante;Valencia;1;0;07/10/2012;1349560800
2726;32161;2012-13;1;7;Mallorca;Granada;1;2;07/10/2012;1349560800
2727;32162;2012-13;1;7;Atletico de Bilbao;Osasuna;1;0;07/10/2012;1349560800
2728;32163;2012-13;1;7;Barcelona;Real Madrid;2;2;07/10/2012;1349560800
2729;32164;2012-13;1;7;Atletico de Madrid;Malaga;2;1;07/10/2012;1349560800
2730;32165;2012-13;1;8;Malaga;Valladolid;2;1;20/10/2012;1350684000
2731;32166;2012-13;1;8;Real Madrid;Celta de Vigo;2;0;20/10/2012;1350684000
2732;32167;2012-13;1;8;Valencia;Atletico de Bilbao;3;2;20/10/2012;1350684000
2733;32168;2012-13;1;8;Deportivo;Barcelona;4;5;20/10/2012;1350684000
2734;32169;2012-13;1;8;Getafe;Levante;0;1;21/10/2012;1350770400
2735;32170;2012-13;1;8;Espanol;Rayo Vallecano;3;2;21/10/2012;1350770400
2736;32171;2012-13;1;8;Granada;Zaragoza;1;2;21/10/2012;1350770400
2737;32172;2012-13;1;8;Osasuna;Betis;0;0;21/10/2012;1350770400
2738;32173;2012-13;1;8;Real Sociedad;Atletico de Madrid;0;1;21/10/2012;1350770400
2739;32174;2012-13;1;8;Sevilla;Mallorca;3;2;22/10/2012;1350856800
2740;32175;2012-13;1;9;Espanol;Malaga;0;0;27/10/2012;1351288800
2741;32176;2012-13;1;9;Betis;Valencia;1;0;27/10/2012;1351288800
2742;32177;2012-13;1;9;Celta de Vigo;Deportivo;1;1;27/10/2012;1351288800
2743;32178;2012-13;1;9;Rayo Vallecano;Barcelona;0;5;27/10/2012;1351288800
2744;32179;2012-13;1;9;Zaragoza;Sevilla;2;1;28/10/2012;1351375200
2745;32180;2012-13;1;9;Levante;Granada;3;1;28/10/2012;1351375200
2746;32181;2012-13;1;9;Atletico de Bilbao;Getafe;1;2;28/10/2012;1351375200
2747;32182;2012-13;1;9;Atletico de Madrid;Osasuna;3;1;28/10/2012;1351375200
2748;32183;2012-13;1;9;Mallorca;Real Madrid;0;5;28/10/2012;1351375200
2749;32184;2012-13;1;9;Valladolid;Real Sociedad;2;2;29/10/2012;1351465200
2750;32185;2012-13;1;10;Malaga;Rayo Vallecano;1;2;03/11/2012;1351897200
2751;32186;2012-13;1;10;Barcelona;Celta de Vigo;3;1;03/11/2012;1351897200
2752;32187;2012-13;1;10;Real Madrid;Zaragoza;4;0;03/11/2012;1351897200
2753;32188;2012-13;1;10;Valencia;Atletico de Madrid;2;0;03/11/2012;1351897200
2754;32189;2012-13;1;10;Real Sociedad;Espanol;0;1;04/11/2012;1351983600
2755;32190;2012-13;1;10;Deportivo;Mallorca;1;0;04/11/2012;1351983600
2756;32191;2012-13;1;10;Osasuna;Valladolid;0;1;04/11/2012;1351983600
2757;32192;2012-13;1;10;Granada;Atletico de Bilbao;1;2;04/11/2012;1351983600
2758;32193;2012-13;1;10;Sevilla;Levante;0;0;04/11/2012;1351983600
2759;32194;2012-13;1;10;Getafe;Betis;2;4;05/11/2012;1352070000
2760;32195;2012-13;1;11;Betis;Granada;1;2;09/11/2012;1352415600
2761;32196;2012-13;1;11;Rayo Vallecano;Celta de Vigo;3;2;10/11/2012;1352502000
2762;32197;2012-13;1;11;Espanol;Osasuna;0;3;10/11/2012;1352502000
2763;32198;2012-13;1;11;Zaragoza;Deportivo;5;3;10/11/2012;1352502000
2764;32199;2012-13;1;11;Malaga;Real Sociedad;1;2;10/11/2012;1352502000
2765;32200;2012-13;1;11;Valladolid;Valencia;1;1;11/11/2012;1352588400
2766;32201;2012-13;1;11;Atletico de Bilbao;Sevilla;2;1;11/11/2012;1352588400
2767;32202;2012-13;1;11;Mallorca;Barcelona;2;4;11/11/2012;1352588400
2768;32203;2012-13;1;11;Atletico de Madrid;Getafe;2;0;11/11/2012;1352588400
2769;32204;2012-13;1;11;Levante;Real Madrid;1;2;11/11/2012;1352588400
2770;32205;2012-13;1;12;Osasuna;Malaga;0;0;17/11/2012;1353106800
2771;32206;2012-13;1;12;Valencia;Espanol;2;1;17/11/2012;1353106800
2772;32207;2012-13;1;12;Barcelona;Zaragoza;3;1;17/11/2012;1353106800
2773;32208;2012-13;1;12;Real Madrid;Atletico de Bilbao;5;1;17/11/2012;1353106800
2774;32209;2012-13;1;12;Deportivo;Levante;0;2;18/11/2012;1353193200
2775;32210;2012-13;1;12;Celta de Vigo;Mallorca;1;1;18/11/2012;1353193200
2776;32211;2012-13;1;12;Getafe;Valladolid;2;1;18/11/2012;1353193200
2777;32212;2012-13;1;12;Granada;Atletico de Madrid;0;1;18/11/2012;1353193200
2778;32213;2012-13;1;12;Sevilla;Betis;5;1;18/11/2012;1353193200
2779;32214;2012-13;1;12;Real Sociedad;Rayo Vallecano;4;0;19/11/2012;1353279600
2780;32215;2012-13;1;13;Real Sociedad;Osasuna;0;0;23/11/2012;1353625200
2781;32216;2012-13;1;13;Rayo Vallecano;Mallorca;2;0;24/11/2012;1353711600
2782;32217;2012-13;1;13;Valladolid;Granada;1;0;24/11/2012;1353711600
2783;32218;2012-13;1;13;Malaga;Valencia;4;0;24/11/2012;1353711600
2784;32219;2012-13;1;13;Betis;Real Madrid;1;0;24/11/2012;1353711600
2785;32220;2012-13;1;13;Espanol;Getafe;0;2;25/11/2012;1353798000
2786;32221;2012-13;1;13;Atletico de Bilbao;Deportivo;1;1;25/11/2012;1353798000
2787;32222;2012-13;1;13;Atletico de Madrid;Sevilla;4;0;25/11/2012;1353798000
2788;32223;2012-13;1;13;Levante;Barcelona;0;4;25/11/2012;1353798000
2789;32224;2012-13;1;13;Zaragoza;Celta de Vigo;0;1;26/11/2012;1353884400
2790;32225;2012-13;1;14;Osasuna;Rayo Vallecano;1;0;30/11/2012;1354230000
2791;32226;2012-13;1;14;Getafe;Malaga;1;0;01/12/2012;1354316400
2792;32227;2012-13;1;14;Valencia;Real Sociedad;2;5;01/12/2012;1354316400
2793;32228;2012-13;1;14;Barcelona;Atletico de Bilbao;5;1;01/12/2012;1354316400
2794;32229;2012-13;1;14;Real Madrid;Atletico de Madrid;2;0;01/12/2012;1354316400
2795;32230;2012-13;1;14;Granada;Espanol;0;0;02/12/2012;1354402800
2796;32231;2012-13;1;14;Deportivo;Betis;2;3;02/12/2012;1354402800
2797;32232;2012-13;1;14;Celta de Vigo;Levante;1;1;02/12/2012;1354402800
2798;32233;2012-13;1;14;Mallorca;Zaragoza;1;1;02/12/2012;1354402800
2799;32234;2012-13;1;14;Sevilla;Valladolid;1;2;03/12/2012;1354489200
2800;32235;2012-13;1;15;Espanol;Sevilla;2;2;07/12/2012;1354834800
2801;32236;2012-13;1;15;Real Sociedad;Getafe;1;1;08/12/2012;1354921200
2802;32237;2012-13;1;15;Malaga;Granada;4;0;08/12/2012;1354921200
2803;32238;2012-13;1;15;Valladolid;Real Madrid;2;3;08/12/2012;1354921200
2804;32239;2012-13;1;15;Osasuna;Valencia;0;1;08/12/2012;1354921200
2805;32240;2012-13;1;15;Levante;Mallorca;4;0;09/12/2012;1355007600
2806;32241;2012-13;1;15;Atletico de Bilbao;Celta de Vigo;1;0;09/12/2012;1355007600
2807;32242;2012-13;1;15;Atletico de Madrid;Deportivo;6;0;09/12/2012;1355007600
2808;32243;2012-13;1;15;Betis;Barcelona;1;2;09/12/2012;1355007600
2809;32244;2012-13;1;15;Rayo Vallecano;Zaragoza;0;2;10/12/2012;1355094000
2810;32245;2012-13;1;16;Getafe;Osasuna;1;1;15/12/2012;1355526000
2811;32246;2012-13;1;16;Mallorca;Atletico de Bilbao;0;1;15/12/2012;1355526000
2812;32247;2012-13;1;16;Granada;Real Sociedad;0;0;15/12/2012;1355526000
2813;32248;2012-13;1;16;Sevilla;Malaga;0;2;15/12/2012;1355526000
2814;32249;2012-13;1;16;Zaragoza;Levante;0;1;16/12/2012;1355612400
2815;32250;2012-13;1;16;Valencia;Rayo Vallecano;0;1;16/12/2012;1355612400
2816;32251;2012-13;1;16;Real Madrid;Espanol;2;2;16/12/2012;1355612400
2817;32252;2012-13;1;16;Barcelona;Atletico de Madrid;4;1;16/12/2012;1355612400
2818;32253;2012-13;1;16;Deportivo;Valladolid;0;0;17/12/2012;1355698800
2819;32254;2012-13;1;16;Celta de Vigo;Betis;0;1;17/12/2012;1355698800
2820;32255;2012-13;1;17;Rayo Vallecano;Levante;3;0;20/12/2012;1355958000
2821;32256;2012-13;1;17;Real Sociedad;Sevilla;2;1;20/12/2012;1355958000
2822;32257;2012-13;1;17;Espanol;Deportivo;2;0;20/12/2012;1355958000
2823;32258;2012-13;1;17;Valencia;Getafe;4;2;21/12/2012;1356044400
2824;32259;2012-13;1;17;Atletico de Madrid;Celta de Vigo;1;0;21/12/2012;1356044400
2825;32260;2012-13;1;17;Betis;Mallorca;1;2;22/12/2012;1356130800
2826;32261;2012-13;1;17;Valladolid;Barcelona;1;3;22/12/2012;1356130800
2827;32262;2012-13;1;17;Osasuna;Granada;1;2;22/12/2012;1356130800
2828;32263;2012-13;1;17;Malaga;Real Madrid;3;2;22/12/2012;1356130800
2829;32264;2012-13;1;17;Atletico de Bilbao;Zaragoza;0;2;22/12/2012;1356130800
2830;32265;2012-13;1;18;Zaragoza;Betis;1;2;04/01/2013;1357254000
2831;32266;2012-13;1;18;Levante;Atletico de Bilbao;3;1;05/01/2013;1357340400
2832;32267;2012-13;1;18;Granada;Valencia;1;2;05/01/2013;1357340400
2833;32268;2012-13;1;18;Deportivo;Malaga;1;0;05/01/2013;1357340400
2834;32269;2012-13;1;18;Sevilla;Osasuna;1;0;05/01/2013;1357340400
2835;32270;2012-13;1;18;Celta de Vigo;Valladolid;3;1;06/01/2013;1357426800
2836;32271;2012-13;1;18;Real Madrid;Real Sociedad;4;3;06/01/2013;1357426800
2837;32272;2012-13;1;18;Barcelona;Espanol;4;0;06/01/2013;1357426800
2838;32273;2012-13;1;18;Mallorca;Atletico de Madrid;1;1;06/01/2013;1357426800
2839;32274;2012-13;1;18;Rayo Vallecano;Getafe;3;1;07/01/2013;1357513200
2840;32275;2012-13;1;19;Atletico de Bilbao;Rayo Vallecano;1;2;11/01/2013;1357858800
2841;32276;2012-13;1;19;Valladolid;Mallorca;3;1;12/01/2013;1357945200
2842;32277;2012-13;1;19;Espanol;Celta de Vigo;1;0;12/01/2013;1357945200
2843;32278;2012-13;1;19;Osasuna;Real Madrid;0;0;12/01/2013;1357945200
2844;32279;2012-13;1;19;Valencia;Sevilla;2;0;12/01/2013;1357945200
